filename,distance,speed,ship_type,distance_category,speed_category,activity,embedding,predicted,true,predicted_numbers,true_numbers,timestamp
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_04-26-16_537-609123_Tanker_underway-using-engine_6-9_3451.wav,3451.0,6.9,Tanker,3-4 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_04-26-16_537-609123_Tanker_underway-using-engine_6-9_3451.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-02-07-04-26-16
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_22-55-54_235-036383_Reserved_underway-using-engine_17-3_4342.wav,4342.0,17.3,Reserved,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_22-55-54_235-036383_Reserved_underway-using-engine_17-3_4342.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-09-13-22-55-54
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_12-37-09_287-017762_Dredging_underway-using-engine_9-6_9043.wav,9043.0,9.6,Dredging,9-10 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_12-37-09_287-017762_Dredging_underway-using-engine_9-6_9043.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 9-10 km with speed speed_category is activity,6,9,2022-05-20-12-37-09
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_19-21-07_206-376685_Tanker_underway-using-engine_12-6_12905.wav,12905.0,12.6,Tanker,10+ km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_19-21-07_206-376685_Tanker_underway-using-engine_12-6_12905.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 10+ km with speed speed_category is activity,7,10,2022-01-22-19-21-07
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_14-14-19_296-416673_Tanker_underway-using-engine_13-1_7553.wav,7553.0,13.1,Tanker,7-8 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_14-14-19_296-416673_Tanker_underway-using-engine_13-1_7553.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,5,7,2022-05-20-14-14-19
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_02-33-46_537-561054_Tanker_underway-using-engine_2-5_5093.wav,5093.0,2.5,Tanker,5-6 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_02-33-46_537-561054_Tanker_underway-using-engine_2-5_5093.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-02-07-02-33-46
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_14-09-11_370-646197_Tanker_underway-using-engine_14-0_5387.wav,5387.0,14.0,Tanker,5-6 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_14-09-11_370-646197_Tanker_underway-using-engine_14-0_5387.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,5,5,2022-10-30-14-09-11
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_18-09-32_167-182598_Reserved_underway-using-engine_11-1_5565.wav,5565.0,11.1,Reserved,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_18-09-32_167-182598_Reserved_underway-using-engine_11-1_5565.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,7,5,2022-05-20-18-09-32
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_16-06-49_5-537451_Tanker_underway-using-engine_14-7_2841.wav,2841.0,14.7,Tanker,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_16-06-49_5-537451_Tanker_underway-using-engine_14-7_2841.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-05-04-16-06-49
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_05-12-19_27-286212_Cargo_underway-using-engine_12-7_3244.wav,3244.0,12.7,Cargo,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_05-12-19_27-286212_Cargo_underway-using-engine_12-7_3244.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-04-24-05-12-19
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_20-12-16_189-402498_Cargo_underway-using-engine_3-5_2428.wav,2428.0,3.5,Cargo,2-3 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_20-12-16_189-402498_Cargo_underway-using-engine_3-5_2428.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-09-13-20-12-16
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_23-52-08_161-74321_Cargo_underway-using-engine_12-3_4401.wav,4401.0,12.3,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_23-52-08_161-74321_Cargo_underway-using-engine_12-3_4401.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-09-13-23-52-08
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_06-44-20_129-394012_Cargo_underway-using-engine_12-5_2778.wav,2778.0,12.5,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_06-44-20_129-394012_Cargo_underway-using-engine_12-5_2778.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-05-10-06-44-20
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_09-33-04_248-871276_Cargo_underway-using-engine_8-1_4123.wav,4123.0,8.1,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_09-33-04_248-871276_Cargo_underway-using-engine_8-1_4123.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-01-22-09-33-04
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_18-04-25_453-738026_Cargo_underway-using-engine_7-2_3904.wav,3904.0,7.2,Cargo,3-4 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_18-04-25_453-738026_Cargo_underway-using-engine_7-2_3904.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,5,3,2022-04-18-18-04-25
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_16-52-50_109-677447_Tanker_underway-using-engine_11-2_4660.wav,4660.0,11.2,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_16-52-50_109-677447_Tanker_underway-using-engine_11-2_4660.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-09-13-16-52-50
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_21-18-43_155-457572_Sailing_nan_6-6_4231.wav,4231.0,6.6,Sailing,4-5 km,0-8,nan,/srv/CLAP/files/Test/G_29187_2022-10-30_21-18-43_155-457572_Sailing_nan_6-6_4231.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-10-30-21-18-43
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_22-45-40_187-408007_Tanker_underway-using-engine_11-0_5951.wav,5951.0,11.0,Tanker,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_22-45-40_187-408007_Tanker_underway-using-engine_11-0_5951.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,6,5,2022-05-20-22-45-40
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_01-32-24_174-648677_Tanker_underway-using-engine_12-5_4775.wav,4775.0,12.5,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_01-32-24_174-648677_Tanker_underway-using-engine_12-5_4775.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-01-22-01-32-24
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_10-34-28_183-055052_Cargo_underway-using-engine_10-6_2609.wav,2609.0,10.6,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_10-34-28_183-055052_Cargo_underway-using-engine_10-6_2609.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-04-24-10-34-28
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_07-40-34_231-596773_Tanker_underway-using-engine_12-0_9378.wav,9378.0,12.0,Tanker,9-10 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_07-40-34_231-596773_Tanker_underway-using-engine_12-0_9378.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 9-10 km with speed speed_category is activity,6,9,2022-05-04-07-40-34
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_00-05-28_61-356204_Cargo_underway-using-engine_11-5_7120.wav,7120.0,11.5,Cargo,7-8 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_00-05-28_61-356204_Cargo_underway-using-engine_11-5_7120.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,5,7,2022-05-10-00-05-28
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_10-54-52_16-697608_Cargo_underway-using-engine_15-9_5835.wav,5835.0,15.9,Cargo,5-6 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_10-54-52_16-697608_Cargo_underway-using-engine_15-9_5835.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-10-30-10-54-52
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_18-14-39_146-197093_Cargo_underway-using-engine_13-8_5493.wav,5493.0,13.8,Cargo,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_18-14-39_146-197093_Cargo_underway-using-engine_13-8_5493.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-02-23-18-14-39
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_07-09-53_27-246118_Tanker_underway-using-engine_12-8_4703.wav,4703.0,12.8,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_07-09-53_27-246118_Tanker_underway-using-engine_12-8_4703.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-10-30-07-09-53
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_00-20-49_167-282373_Tanker_underway-using-engine_9-6_3963.wav,3963.0,9.6,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_00-20-49_167-282373_Tanker_underway-using-engine_9-6_3963.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,6,3,2022-04-24-00-20-49
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_22-14-59_178-324175_Tanker_underway-using-engine_10-6_3935.wav,3935.0,10.6,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_22-14-59_178-324175_Tanker_underway-using-engine_10-6_3935.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-05-10-22-14-59
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_07-15-00_291-872953_Tanker_underway-using-engine_12-2_2437.wav,2437.0,12.2,Tanker,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_07-15-00_291-872953_Tanker_underway-using-engine_12-2_2437.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-05-04-07-15-00
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_22-40-32_114-577803_Cargo_underway-using-engine_13-0_3835.wav,3835.0,13.0,Cargo,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_22-40-32_114-577803_Cargo_underway-using-engine_13-0_3835.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,5,3,2022-01-22-22-40-32
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_17-54-12_139-261326_Cargo_underway-using-engine_11-5_470.wav,470.0,11.5,Cargo,0-1 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_17-54-12_139-261326_Cargo_underway-using-engine_11-5_470.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 0-1 km with speed speed_category is activity,1,0,2022-05-20-17-54-12
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_19-05-46_496-360899_Cargo_underway-using-engine_17-5_2158.wav,2158.0,17.5,Cargo,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_19-05-46_496-360899_Cargo_underway-using-engine_17-5_2158.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-10-30-19-05-46
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_13-43-38_16-154687_Cargo_underway-using-engine_5-3_5173.wav,5173.0,5.3,Cargo,5-6 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_13-43-38_16-154687_Cargo_underway-using-engine_5-3_5173.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-09-13-13-43-38
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_21-03-24_146-061334_Dredging_restricted-maneuverability_5-3_9821.wav,9821.0,5.3,Dredging,9-10 km,0-8,restricted-maneuverability,/srv/CLAP/files/Test/G_15811_2022-05-04_21-03-24_146-061334_Dredging_restricted-maneuverability_5-3_9821.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 9-10 km with speed speed_category is activity,5,9,2022-05-04-21-03-24
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_18-35-06_63-056507_Cargo_underway-using-engine_8-3_2712.wav,2712.0,8.3,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_18-35-06_63-056507_Cargo_underway-using-engine_8-3_2712.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-04-18-18-35-06
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_21-18-44_15-739568_Dredging_restricted-maneuverability_3-3_8240.wav,8240.0,3.3,Dredging,8-9 km,0-8,restricted-maneuverability,/srv/CLAP/files/Test/G_15811_2022-05-04_21-18-44_15-739568_Dredging_restricted-maneuverability_3-3_8240.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 8-9 km with speed speed_category is activity,6,8,2022-05-04-21-18-44
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_12-57-37_540-795198_Tanker_underway-using-engine_11-5_4218.wav,4218.0,11.5,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_12-57-37_540-795198_Tanker_underway-using-engine_11-5_4218.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-02-07-12-57-37
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_20-37-50_349-184683_Cargo_at-anchor_1-0_6786.wav,6786.0,1.0,Cargo,6-7 km,0-8,at-anchor,/srv/CLAP/files/Test/G_15810_2022-02-23_20-37-50_349-184683_Cargo_at-anchor_1-0_6786.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,4,6,2022-02-23-20-37-50
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_02-49-06_34-288908_Cargo_underway-using-engine_13-8_4071.wav,4071.0,13.8,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_02-49-06_34-288908_Cargo_underway-using-engine_13-8_4071.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-09-13-02-49-06
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_18-45-20_144-831992_Fishing_engaged-in-fishing_7-0_6739.wav,6739.0,7.0,Fishing,6-7 km,0-8,engaged-in-fishing,/srv/CLAP/files/Test/G_15811_2022-05-04_18-45-20_144-831992_Fishing_engaged-in-fishing_7-0_6739.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,7,6,2022-05-04-18-45-20
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_15-51-27_480-777362_Pilot_underway-using-engine_20-2_6636.wav,6636.0,20.2,Pilot,6-7 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_15-51-27_480-777362_Pilot_underway-using-engine_20-2_6636.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,4,6,2022-10-30-15-51-27
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_10-49-46_301-680583_Cargo_underway-using-engine_9-9_1475.wav,1475.0,9.9,Cargo,1-2 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_10-49-46_301-680583_Cargo_underway-using-engine_9-9_1475.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,1,1,2022-05-10-10-49-46
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_01-06-50_0-849169_Tanker_underway-using-engine_12-4_4703.wav,4703.0,12.4,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_01-06-50_0-849169_Tanker_underway-using-engine_12-4_4703.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-09-13-01-06-50
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_19-16-01_212-075258_Cargo_underway-using-engine_17-5_5028.wav,5028.0,17.5,Cargo,5-6 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_19-16-01_212-075258_Cargo_underway-using-engine_17-5_5028.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-09-13-19-16-01
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_03-14-40_77-927434_Dredging_restricted-maneuverability_4-6_5515.wav,5515.0,4.6,Dredging,5-6 km,0-8,restricted-maneuverability,/srv/CLAP/files/Test/G_15811_2022-05-10_03-14-40_77-927434_Dredging_restricted-maneuverability_4-6_5515.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,6,5,2022-05-10-03-14-40
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_07-30-21_81-231575_Fishing_undefined-=-default_5-1_2973.wav,2973.0,5.1,Fishing,2-3 km,0-8,undefined-=-default,/srv/CLAP/files/Test/G_15810_2022-02-23_07-30-21_81-231575_Fishing_undefined-=-default_5-1_2973.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-02-23-07-30-21
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_10-03-45_459-081386_Cargo_underway-using-engine_10-3_3607.wav,3607.0,10.3,Cargo,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_10-03-45_459-081386_Cargo_underway-using-engine_10-3_3607.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-04-18-10-03-45
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_04-21-09_193-494964_Cargo_underway-using-engine_13-0_4828.wav,4828.0,13.0,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_04-21-09_193-494964_Cargo_underway-using-engine_13-0_4828.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-09-13-04-21-09
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_18-55-33_284-145846_Cargo_underway-using-engine_8-0_4548.wav,4548.0,8.0,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_18-55-33_284-145846_Cargo_underway-using-engine_8-0_4548.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-09-13-18-55-33
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_03-40-16_80-44407_Reserved_underway-using-engine_11-8_4499.wav,4499.0,11.8,Reserved,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_03-40-16_80-44407_Reserved_underway-using-engine_11-8_4499.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-04-24-03-40-16
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_08-26-36_257-127561_Tanker_underway-using-engine_11-8_5232.wav,5232.0,11.8,Tanker,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_08-26-36_257-127561_Tanker_underway-using-engine_11-8_5232.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,7,5,2022-05-10-08-26-36
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_02-13-18_248-624549_Other_underway-using-engine_1-6_693.wav,693.0,1.6,Other,0-1 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_02-13-18_248-624549_Other_underway-using-engine_1-6_693.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 0-1 km with speed speed_category is activity,4,0,2022-01-22-02-13-18
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_13-58-58_386-476888_Law-Enforcement_moored_14-2_4077.wav,4077.0,14.2,Law-Enforcement,4-5 km,14+,moored,/srv/CLAP/files/Test/G_15810_2022-02-23_13-58-58_386-476888_Law-Enforcement_moored_14-2_4077.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-02-23-13-58-58
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_19-46-42_66-039525_Dredging_underway-using-engine_12-0_2210.wav,2210.0,12.0,Dredging,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_19-46-42_66-039525_Dredging_underway-using-engine_12-0_2210.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-02-23-19-46-42
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_02-18-26_104-522322_Cargo_underway-using-engine_11-0_4439.wav,4439.0,11.0,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_02-18-26_104-522322_Cargo_underway-using-engine_11-0_4439.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-09-13-02-18-26
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_15-20-47_213-652077_Cargo_underway-using-engine_11-8_3930.wav,3930.0,11.8,Cargo,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_15-20-47_213-652077_Cargo_underway-using-engine_11-8_3930.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-05-04-15-20-47
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_10-54-53_165-856003_Sailing_underway-using-engine_3-5_6110.wav,6110.0,3.5,Sailing,6-7 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_10-54-53_165-856003_Sailing_underway-using-engine_3-5_6110.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,6,6,2022-01-22-10-54-53
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_18-19-46_208-805022_Tanker_underway-using-engine_12-8_11506.wav,11506.0,12.8,Tanker,10+ km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_18-19-46_208-805022_Tanker_underway-using-engine_12-8_11506.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 10+ km with speed speed_category is activity,7,10,2022-01-22-18-19-46
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_00-56-36_152-31081_Cargo_underway-using-engine_14-3_5572.wav,5572.0,14.3,Cargo,5-6 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_00-56-36_152-31081_Cargo_underway-using-engine_14-3_5572.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-04-24-00-56-36
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_01-06-50_295-762051_Tanker_underway-using-engine_14-1_4435.wav,4435.0,14.1,Tanker,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_01-06-50_295-762051_Tanker_underway-using-engine_14-1_4435.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,6,4,2022-05-04-01-06-50
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_16-17-02_44-395009_Cargo_underway-using-engine_12-0_4793.wav,4793.0,12.0,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_16-17-02_44-395009_Cargo_underway-using-engine_12-0_4793.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,6,4,2022-05-20-16-17-02
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_23-00-59_89-879518_Fishing_underway-using-engine_13-5_3549.wav,3549.0,13.5,Fishing,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_23-00-59_89-879518_Fishing_underway-using-engine_13-5_3549.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,5,3,2022-10-30-23-00-59
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_00-25-56_288-033419_Tanker_underway-using-engine_11-1_877.wav,877.0,11.1,Tanker,0-1 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_00-25-56_288-033419_Tanker_underway-using-engine_11-1_877.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 0-1 km with speed speed_category is activity,1,0,2022-05-20-00-25-56
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_06-54-33_20-851347_Cargo_underway-using-engine_11-4_2287.wav,2287.0,11.4,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_06-54-33_20-851347_Cargo_underway-using-engine_11-4_2287.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-05-20-06-54-33
